circle_id,waseda_id,source_hash,名前,メインカテゴリ,サブカテゴリ,活動内容,活動日時・場所,サイトメモ,translation_status,review_status,review_note
C0189,3499,7a9a9dcd783648a1,Civil Law Research Society,Academic,Law,"The Civil Law Research Society provides solid academic support through easy-to-understand lectures and comprehensive exam preparation. Our lecture notes are widely regarded as the best in the Faculty of Law and are a must-have for every student. While people often assume we only study, we actually host plenty of fun events! In addition to spring and summer retreats, we go out together once a month for after-class get-togethers, as well as to places like aquariums, Disneyland, and animal cafes. We strive every day to be a cozy oasis within the Law School. Let’s enjoy the best college life together at the Civil Law Research Society! The Civil Law Research Society is a law club at Waseda University. Through exam preparation, weekly lectures, and support from upperclassmen, we help students in the Law School feel more comfortable with the law. After lectures, we often go out for meals or hang out together. We also have plenty of fun events, including training camps, Waseda Festival, and mock trials. While we take our studies seriously, we also know how to have a blast when it’s time to play! The Civil Law Research Society will enrich your life in the Faculty of Law.",Every Tuesday / 4:30 PM / Buildings 3 & 11,None,machine_translated,not_reviewed,
C0190,3500,72801d8fba37326f,Criminal Law Research Society,Academic,Law,"The Criminal Law Research Society is a highly traditional law club that has been active since 1949. Our alumni are active in a wide range of fields, including judges, lawyers, and prosecutors, as well as national civil servants, university professors, and Tokyo Metropolitan Government employees. With this tradition in mind, our members enjoy their college life.
/
/We currently have about 40 members, with a large number of second-year students. The group is very lively, yet many members have a warm and laid-back vibe. If you’re worried that university clubs might be too frivolous or involve excessive drinking, this is exactly the club we’d recommend—we really hope you’ll come join us.
/
/As for our activities, we host weekly criminal law lectures led by graduate students, allowing us to receive high-quality instruction. The knowledge gained here will be put to use in the mock trial scheduled for 2017. Beyond academics, we have plenty of fun activities packed into our schedule, including biannual retreats, casual drinking parties, summer cruise outings, and courtroom observations. I believe this is a highly flexible club that will satisfy even those who haven’t quite found their place in other law clubs.
/
/Last year, the mock trial—which is held every other year in collaboration with the Civil Law Research Society (Minren)—took place at the Criminal Law Research Society. As a result, starting around the time of the summer retreat, we spent almost every week working on the script, assigning roles, and rehearsing for the mock trial, so we focused our efforts on those activities. Law students are always welcome to join us.","Every Friday, Saturday, and Sunday / Irregular / Student Union Building",None,machine_translated,not_reviewed,
C0191,3505,03afd788eb397ad2,Sociology of Law Research Group,Academic,Law,"The Sociology of Law Research Society is a student organization aimed at fostering camaraderie among students studying law through the academic study of law. Although we are a relatively small law club—often referred to as a “small-to-medium-sized law club”—our appeal lies in the close-knit communication we offer, which is often lacking in larger clubs.The Sociology of Law Research Society actively engages not only in the study of sociology of law and foundational legal subjects, but also in the study of positive law. In particular, for first-year students who are new to the field of law, we hold study sessions focused on required courses such as Constitutional Law, Civil Law, and Administrative Law. These sessions support new students in their studies while also helping upperclassmen deepen their understanding of legal scholarship. We also organize activities such as study camps and court visits.Furthermore, our club room on the 8th floor of the Student Union Building is always open to members and serves as a space for daily activities, including legal studies. Our bookshelves feature a wide and extensive collection of materials, ranging from legal texts and specialized books to practical guides, as well as general literary works such as novels. We strive to make the club room not only a place for study but also a comfortable space where members can deepen their friendships.",Every Wednesday / 5th period / Student Union Building,None,machine_translated,not_reviewed,
C0192,3498,f0cc6287665ff26d,Public Law Research Society,Academic,Law,"The Public Law Research Society is a law club centered around students from the Faculty of Law. We welcome not only students from the Faculty of Law but also students from other faculties.
/
/The Public Law Research Society differs from many other law clubs in several ways. First, we primarily focus on constitutional issues. Additionally, while most law clubs conduct lectures that review course material, our sessions are held in a discussion format.
/
/The greatest appeal of the Public Law Research Society lies, without a doubt, in these discussions. When people think of studying, they typically imagine input-based activities like listening to a teacher or reading books. However, through discussion, we engage in a form of study that involves articulating our own thoughts and explaining them to others. This approach cultivates skills that are useful not only in legal studies but also in a wide variety of fields.
/
/Of course, engaging in discussions with one another naturally fosters closer bonds among members, making this a very welcoming and close-knit club. Why not take this opportunity to experience a truly university-style learning experience?","Every Friday / 6:30 PM / Building 3, Student Union",None,machine_translated,not_reviewed,
C0193,3495,80644a1f67756427,Hotaru Hōkai,Academics,Law,"The Hotaru Law Society, commonly known as “Hotaru,” offers three weekly lectures (Monday: Criminal Law, Wednesday: Constitutional Law, Friday: Civil Law) to help students navigate the challenging exams of the Law School, which are often considered difficult to pass.While we study law diligently during our regular activities, we also go out to eat together after meetings and have fun at events held about once a month. This balance between study and play is one of Hotaru’s greatest strengths. Additionally, with a membership size that’s neither too large nor too small, we’re a medium-sized club that combines the best of both worlds: the broad social network of a large club and the cozy, family-like atmosphere of a small one.Above all, for law students who spend most of their university life in Building 8, I believe the strength of our law club lies in providing a place to call home right there in Building 8. Let’s walk together toward a fulfilling “Hotaru Life”!","Every Monday, Wednesday, and Friday / 6:00 PM / Student Union Building, Building 3, etc.",None,machine_translated,not_reviewed,
C0194,3501,6eee55a71acf7ff4,Criminology Research Society,Academic,Law,"Crime is one of the keys to understanding society.
/
/  Every year, we select a topic related to crime or criminal policy and meet about once a week to study it. In the fall, we present the results of our research. Last year’s theme was “Employment Support for Delinquent Youth and Young Offenders: Toward Preventing Recidivism and Reoffending.” Detailed reports are posted on our blog, so please take a look if you are interested.
/
/　In addition to studying from books, we also visit relevant facilities and meet with professionals in the field. Last year, we visited a juvenile assessment center and companies that employ ex-offenders. While crime tends to be a topic of public interest, there are few opportunities to understand its reality, and it is often discussed based on impressions or imagination. To ensure we stay grounded in reality, it is important to visit actual sites. Such field research is one of the defining features of our club’s activities.","We meet once a week, and the day of the week is decided through group discussion. The location is primarily a meeting room in the Student Union Building.",None,machine_translated,not_reviewed,
C0195,3509,e7e1387e6d21db60,International Law Research Society,Academics,Law,"This club participates in international law moot court competitions held in Japan and around the world. For the past five consecutive years, we have represented Japan at the Jessup Cup, the most prestigious competition of its kind. First-year students attend weekly seminars where they receive lectures from third-year students, learning the basics of international law in a fun and engaging way.From the winter of their first year through their second year, members begin competing in tournaments in earnest. In February, they participate in a competition using international law related to space, where first-year students compete in their first official tournament against teams from other universities. In July, the Japan Cup—their second official tournament—takes place, where they face off against powerhouse universities such as Kyoto University, Tohoku University, and Sophia University.During summer break, the Asia Cup takes place, where students compete in English-language debates against teams from foreign universities. In the second semester, they participate in the domestic qualifiers for the aforementioned Jessup Cup, aiming to advance to the world competition. This competition serves as the culmination of all their previous activities.","Monday through Friday (one day per week) / 2:00 PM / Student Union Building, etc.",None,machine_translated,not_reviewed,
C0196,3510,839a7475023757c3,Contemporary Judicial Studies Society,Academics,Law,"The Contemporary Judicial Research Society (commonly known as Genshiken) is an officially recognized club at Waseda University. It is one of the law clubs within the Faculty of Law, and its members consist of students from the Waseda University Faculty of Law. The society’s activities include holding study sessions before exams, as well as daily interactions among members, visits to law firms, on-campus legal debates, and participating as executive committee members in the annual “Eradicate Pharmaceutical Harm Day” event held in front of the Ministry of Health, Labour and Welfare alongside practicing attorneys.Although it is a small club with about 10 members per grade compared to other clubs, its activities extend far beyond the campus—including not only activities within Waseda University but also off-campus work conducted alongside lawyers through the ""Eradicate Drug-Induced Harm Day"" organizing committee.",No information,None,machine_translated,not_reviewed,
C0197,3599,fd684cab962e465a,Welcome-Law School,Academics,Law,"Through the organization of welcome parties for new students and graduation celebrations for graduates of the Graduate School of Law, we provide opportunities for students to pass the bar exam and build meaningful connections for the future. These events are semi-official traditions, and each year we are joined by a large number of students, faculty members, and alumni who are active as legal professionals.In recent years, we have also strengthened our collaboration with the Law School Inmonkai to further deepen vertical connections within the community.While passing the bar exam is often seen as a long and arduous journey, we believe it can be overcome through the support of peers who encourage and challenge one another, as well as the encouragement of mentors and senior alumni. As fellow travelers on this thorny path, we continue our activities with the hope of helping to create an environment where we can support one another.",Irregular,None,machine_translated,not_reviewed,
C0198,3601,250d5f9c4551d6ff,Law&Practice,Academics,Law,"We edit and publish the legal journal (law review) ""Law&Practice."" Specifically, we invite faculty members from this graduate school and alumni who are practicing attorneys to write articles or participate in roundtable discussions, compile their contributions into the journal, and publish it as ""Law&Practice."" Students take the lead in soliciting contributions, editing, publishing, distributing the journal nationwide, and raising funds for these activities.You’ll have the opportunity to interact with professors, lawyers, judges, and prosecutors whom you might not otherwise have the chance to meet. The results of our work are preserved in the form of the journal, and it’s incredibly rewarding to come across references to *Law & Practice* while conducting research! If you’d like to receive a copy of *Law & Practice* or are interested in joining our club, please feel free to contact us!",Once a month (except July and January) / Building 27,None,machine_translated,not_reviewed,
C0199,3605,d4890e48fc0b6685,Law Club: Street Law,Academics,Law,"Hello. We are the Law Classroom Street Law, an organization approved by the Graduate School of Law that conducts legal education classes for middle and high school students.
/
/Legal education involves classes that encourage students to think about topics such as “legal reasoning,” “the principles of the Constitution,” and “Are rules necessary?” Rather than one-way lectures, we strive to engage students in dialogue using language that resonates with middle and high school students.
/
/While the voting age has been lowered, debates surrounding the Constitution have intensified, and opportunities for the younger generation to make their voices heard have increased, the reality is that many young people remain indifferent to politics and the judicial system. We hope our classes will serve as a catalyst and provide the tools for students to think about the law.
/
/We are fully committed to preparing our classes through ongoing lesson planning, study sessions with guest lecturers, and frequent consultations with teachers at the schools where we teach.
/
/We look forward to working with you.","Irregular schedule / Waseda Campus, Building 27",None,machine_translated,not_reviewed,
C0200,3735,c7d20935513b52eb,Gender Law Study Group,Academic,Law,An officially recognized club of the Graduate School of Law. We conduct research presentations and discussions on general gender issues.,Irregular,None,machine_translated,not_reviewed,
C0201,3795,ca9aa7b8928ad4ff,WLS Career Canvas,Academics,Law,"WLS Career Canvas is a law firm visit club officially recognized by Waseda University Law School. With over 150 members in total, we hold activities during the semester and long breaks. Our law firm visit programs are well-received because, compared to official events, they allow participants to see a more casual side of the firms and the attorneys.We actively visit not only law firms but also corporate legal departments and government agencies. Once you become a practicing lawyer, opportunities to visit such diverse organizations can be hard to come by. We invite you to join our club, explore what kind of legal professional you want to become and what kind of organization you want to join, and make the most of your time at Waseda Law School!
We hold career events for incoming students every year, so if you’re interested, please join us.",Irregular,None,machine_translated,not_reviewed,
C0202,3080,5b5d96aa24e0d1b0,Biology Club,Academics,Natural Sciences,"The Biology Club is divided into four groups—Aquatic, Insect, Bird, and Reptile/Amphibian—and each group goes out into the field to interact with the creatures they are interested in.For example, the Water Group engages in sea fishing and rock pool collecting; the Insect Group collects insects and creates specimens; the Bird Group goes birdwatching; and the Reptile and Amphibian Group conducts field observations and keeps live animals at home. That said, we don’t operate as completely separate groups within the club; we actively participate in group activities such as a welcome retreat in the spring, a summer camp, an exhibition at the Waseda Festival in the fall, and a Christmas party in the winter.We also hold monthly meetings where each group shares updates on their activities. For more details, please check our club’s website, Twitter, and Facebook. Whether you’re a beginner thinking, “I love animals, but I’ve never done fieldwork before…” or an expert saying, “I was in the biology club in high school, and this year I want to go insect collecting all the way to the Boso Peninsula!”—let’s go out together and experience the grandeur and charm of nature!","Activity Dates: Irregular
/
/
/
/Location: Outdoors, Student Union Building Club Room (Room E723)",None,machine_translated,not_reviewed,
C0203,3081,707e8d122e18a571,Astronomy Club,Academics,Natural Sciences,"We’re a group of people who enjoy relaxing and gazing at the starry sky. At our weekly meetings, we use the club’s telescopes to observe the sky from the rooftop of the Student Union Building, visit planetariums, go to observatories, and engage in various other activities related to stars and the universe. We also build a large planetarium for the Waseda Festival. /
///
// We also hold many overnight trips dedicated to stargazing. In places far from the city center, like Nagano and Izu Oshima, you can see a sky full of stars! We warmly welcome everyone—whether you’re an expert on the stars or just want to see a beautiful night sky. It’s a laid-back club, so feel free to join at your own pace. Let’s observe the Milky Way, shooting stars, and countless constellations together!","Every Wednesday / 6:30 PM / Student Union Building, 11th Floor",Club website closed,machine_translated,not_reviewed,
C0204,3288,04e4d4f5583c4699,Fossil and Mineral Research Society (Fossil & Mineral Research Society),Academic,Natural Sciences,"The Fossil and Mineral Research Society (Fossil & Mineral Research Society) is a club dedicated to exploring the history of the Earth through the collection and observation of fossils and minerals!
/
/
/
/Main Activities
/
/・Collecting Trips: Held once a month. We visit sites in the Kanto region for day trips to collect fossils and minerals. We select safe locations, and with support from experienced upperclassmen, even those with no prior experience can participate with confidence.
/
/・Retreats: Scheduled mainly during summer break. We travel to distant sites that are inaccessible during regular collecting trips to gather specimens.The appeal lies in enjoying the local atmosphere, which differs from the Kanto region, and being able to take our time collecting to our heart’s content.
/
/・Waseda Festival: We display and sell fossils and minerals.
/
/・Visits to Mineral Shows and Museums: We visit events where fossils and minerals are displayed and sold, such as the Tokyo International Mineral Fair (Shinjuku), the Tokyo Mineral Show (Ikebukuro), and special exhibitions at the National Museum of Nature and Science.
/
/・Clubroom Activities: We used to hold these before the COVID-19 pandemic and are currently considering bringing them back. We are taking steps to create a relaxed and enjoyable space where we can observe and critique our collected and purchased items together, as well as study fossils and minerals.
/
/
/
/This is perfect not only for those experienced in collecting, but also for anyone who is interested in fossils and minerals but feels nervous about going out to collect them on their own, or who isn’t very familiar with collection sites! Many of our current members collected fossils and minerals for the first time after joining the club.
/
/If you love fossils and minerals, you’re more than welcome to join, regardless of your grade level or experience. Please feel free to stop by!","About once a month / Fossil and mineral sites throughout the Kanto region
/
/
/
/Activities in the club room are currently under consideration",None,machine_translated,not_reviewed,
C0205,3736,1221ac53e181cf57,iGEM - Waseda,Academics,Natural Sciences,"We are conducting research and promoting synthetic biology in order to participate in the iGEM (International Genetically Engineered Machine competition), an international synthetic biology competition.

We are conducting research and promoting synthetic biology in order to participate in the iGEM (International Genetically Engineered Machine competition), an international synthetic biology competition. Synthetic biology is a discipline that seeks to deepen our understanding of biological systems through the approach of “creating life? in which genetic recombination technology is used to give organisms the desired functions. A typical example is the creation of E. coli bacteria that flash fluorescent colors and emit fruit smells. In addition to conducting experiments, iGEM students are also expected to contribute to society through synthetic biology. We give lectures on synthetic biology to the high school students, and we also work on entrepreneur projects that use synthetic biology technology. Through these activities, you can learn the importance of conducting research in a team and, as well as the relationship between science and technology and society. You do not need to have a deep knowledge of biology to participate in these activities. All that is important is enthusiasm and responsibility. We are looking forward to your participation, regardless of whether you are a humanities or science major.",during class terms：once a weekミーティング。time and other details negotiable　long breaks：Twinsで実験、およびEvery Monday18:00-19:30 ミーティング,None,existing_english,needs_review,Prefilled from English text already present in the official description.
C0206,3207,990b62fcec9b9b0c,Japanese Shorthand Research Society,Academic,Language,"We are a club that practices ""shorthand,"" a technique for transcribing spoken text using a special set of characters. /
///
///
///
//Practices are held during the 5th period on weekdays, and you can join at any time that suits your schedule. Senior members provide instruction tailored to each person’s progress, so even if you can’t attend many practices, you can learn shorthand at your own pace. In addition to shorthand practice, we hold many events such as seasonal camps, Christmas parties, and outings. Participation in both practices and events is completely optional. Therefore, it is entirely possible to balance this with your studies and other activities. /
///
///
///
//Whether you’re looking to develop a new skill, try something different, or find a place to belong at university, everyone is welcome. If you’re even slightly interested, please come check us out! Let’s enjoy shorthand together!!",Every Monday–Friday / 5:00 PM–6:40 PM / Student Union Building,None,machine_translated,not_reviewed,
C0207,3208,17cba38b48315f0c,英語部 (WESA),Academics,Languages,"Hello! We are an official circle with over 100 members, aiming to brush up our English skills, and build bonds between members.? / /Our activities are debate, discussion, speech, and lesson. We hold practices and even organize tournaments! There are 4 camps and other fun events throughout the year! / /Want to have a blast? Come to WESA!",週5日(month-金)/13:00-18:00(参加:00間や参加頻度は各自で決められます)/Student Center,None,existing_english,needs_review,Prefilled from English text already present in the official description.
C0208,3206,235468de1dd27bd1,Spanish Study Group,Academic,Languages,"The Spanish Language Society is one of Waseda University’s oldest clubs, established in 1960. Most people don’t start learning a second foreign language until they enter college. You probably have many concerns, such as “How should I study?” or “What dictionaries and reference books do you recommend?” Joining the Spanish Language Society will solve all those worries in one fell swoop! Work through what you don’t understand with our self-proclaimed “expert seniors” and make friends to learn with.Our activities go beyond just language study and include a wide range of events, such as volunteering at festivals and cooking Spanish cuisine. Recently, we welcomed Professor Goto from the Department of Intercultural Studies in the School of Education as our president. He is incredibly passionate about Spanish, so he might even be able to offer you some advice! If you’re even slightly interested, please feel free to stop by our clubroom.","Dates and times are decided each semester after consulting with members about their schedules. We meet in the club room, E536, in the Student Union Building.",None,machine_translated,not_reviewed,
C0209,3516,eb061aa388a7c3f5,Waseda University School of Science and Engineering English Club,Academics,Languages,"The two main strengths of our club are “the ability to conduct activities in English” and “the opportunity to interact with students from other universities”!
/
/
/
/〇 English Activities: We mainly have four types of activities!
/
/1. Value Discussion
/
/In these discussions, we talk in English about a wide range of topics, from simple self-introductions to philosophical topics and social issues. Not only does this improve your English conversation skills, but it also helps you develop the ability to think logically.It’s really interesting to debate a single topic with your peers.
/
/
/
/2. Guide
/
/As the name suggests, this activity involves guiding international visitors around famous Japanese tourist spots like the Imperial Palace, Asakusa, and Meiji Shrine. By conversing with native speakers, you’ll not only be exposed to authentic English but also gain insight into their culture through conversation!
/
/
/
/3. Speech
/
/In speech contests, participants are evaluated on various factors—including fluency, content, and delivery—so if you take your speech seriously, not only will your English skills improve dramatically, but you’ll also hone a variety of other abilities, such as presentation skills and logical thinking!
/
/
/
/4. PDD Discussion
/
/Participants exchange opinions in English on predetermined social or other themes. A distinctive feature is the use of chart paper, which significantly improves not only your English skills but also your presentation abilities. You can even win awards known as “ranks”!
/
/
/
/〇Inter-University Exchange
/
/The biggest appeal of this club is, quite simply, the chance to interact with students from other universities!
/
/Other universities also have ESS (English Speaking Society) groups, and through discussion competitions and serving as guides, you can build friendships with members of other universities’ ESS groups.
/
/
/
/You’re sure to have a great time in this club!","Twice a week (Monday, Wednesday, or Friday)",None,machine_translated,not_reviewed,
C0210,3488,99e12e61c5a42603,中国語学習会,Academics,Languages,"We learn Chinese by communicating with students from China and other Chinese-speaking countries.

We have a fun conversation and play games in both Chinese and Japanese in a relaxed atmosphere. We also offer training for Chinese qualification exams such as HSK. We also sometimes go to the cinema, hang out or have a cooking party!

Our members come from a variety of backgrounds. Some are beginners and some are advanced. We also have members from Chinese-speaking countries or Chinese families in Japan.

We meet twice a week and have events during the holidays. You are welcome to join the activities only when you are free.

Our club is for those who want to learn languages and make friends at the same time. Anyway, come and try our activities.",twice a week（曜日varies）/16:30-19:00/Student Center,None,existing_english,needs_review,Prefilled from English text already present in the official description.
C0211,3076,2f6ce1075954dad0,Sign Language Club,Academics,Language,"Waseda University Sign Language Saakuru is an officially recognized Waseda University club established in 1982. Our clubroom is located in the Student Union Building (E203) on the Toyama Campus. Our ""project planning"" sessions, which form the core of our spring semester activities, are held every Monday and Friday during the 6th period (6:55 PM – 8:35 PM) in the Student Union Building. Rather than inviting guest instructors, senior students teach the classes.Since we participate in intercollegiate activities, students from other universities, not just Waseda students, can enjoy participating in our activities. In the fall semester, our main activity is practicing for events that incorporate sign language. During the spring semester sessions, first-year students learn sign language alongside upperclassmen, and in the fall semester, they use what they learned in the spring to perform at events, allowing them to improve their sign language skills over the course of the year. Although most members started learning sign language in college, they have become able to enjoy conversing in sign language.",Every Monday and Friday / 6th period (6:55 PM – 8:35 PM) / Student Union Building,None,machine_translated,not_reviewed,
C0212,3487,3a3d8b914e2f67db,Paddy Fielders' Tea Party (Practical English),Academics,Languages,"Paddy is an intercollegiate club for people who want to improve their English skills right here in Japan! So, what can you gain from joining Paddy?
/
/
/
/1. Practical English Skills
/
/Some members have seen their TOEFL and TOEIC scores improve, and some have even scored near perfect! Since the focus is on conversational English, you’ll end up being able to speak English with people from other countries (lol).
/
/
/
/2. Friends Among International Students
/
/We recruit international students every fall. Since you can speak English with native speakers who teach you practical English, your skills will naturally improve—and you’ll make friends with them too! Even though they return home after a year, they’ll guide you on trips or let you stay at their homes, making for a lot of fun!
/
/
/
/3. Friends from Other Universities
/
/Paddy is an intercollegiate club that brings together people from various universities (Rikkyo, Meiji, Japan Women’s, Home Economics, St. Luke’s Nursing, Tokyo Women’s Medical, etc.)! There are many people here you wouldn’t normally meet just by being at Waseda.
/
/
/
/4. Unforgettable Memories
/
/An English conversation club… you might think it sounds really serious, right? We do take our activities seriously.Let’s practice English during our meetings! (lol) But the rest of the time, we have tons of fun! On weekends, someone organizes a drive or we gather at someone’s place to hang out. Last month, we even went paragliding! (lol)
/
/
/
/5. Plenty of Events
/
/In addition to personal plans, Paddy’s planning team organizes various events, including four annual retreats (spring, summer, fall, and winter), a summer cruise, a Halloween party, a Christmas party, and cherry blossom viewing!",Every Tuesday and Friday / 6:30 PM – 8:30 PM / Student Union Building,None,machine_translated,not_reviewed,
C0213,3281,f1068811a9a2b7b5,Waseda Association Of Debaters,Academics,Languages,"We are an English Debating Circle specializing in Parliamentary debate!

WAD is a circle for Parliamentary debates in English. Debate topics range from familiar social issues to international political issues. The appeal of debate is that we can express our paradigm (worldview) in the language during our speech time. You do not need to be an experienced debater or a fluent speaker of English to join WAD. WAD is a strong institution in the English debate world and has achieved excellent results in national and international competitions, despite the fact that many of our members are relatively pure Japanese (*no long-term overseas experience) and beginners. As you continue to debate, you will naturally acquire critical thinking, presentation, and logic skills. You will also have many chances to interact with seniors who have a lot of knowledge about international relations and with your classmates from other universities at tournaments, and you will also be able to lead a stimulating university life. If you want to try something new in university, why don't you start debating?","Every 火, 木, Friday日/17:0000分-(5period-)/Waseda Campus10号館もしくは7号館",None,existing_english,needs_review,Prefilled from English text already present in the official description.
C0214,3212,65afd1bef1dc70e7,Waseda Literary Society,Academics,Japanese Literature,"The Waseda Literary Society, known as ""Wasebun"" for short, was founded in 1911
/
/ and claims to be Waseda’s oldest literary club! Wasebun focuses primarily on creating literary works and conducting group critiques. We offer many opportunities to write and are actively involved in producing the booklet *Naked Women and Hungry Ghosts* for sale at the cultural festival, as well as participating in the spring and fall literary flea markets.We hold monthly critique sessions within the club. In addition to creating our own literary works, we also host book clubs and study groups to explore existing literary works. We cover a wide range of genres, including novels, manga, poetry, and film—any cultural work involving written media. Our scope of novels is broad, encompassing various fields such as serious literature, popular literature, Japanese literature, foreign literature, philosophy, and contemporary criticism.Whether you want to write or not, everyone is welcome! Since each member focuses on their own areas of interest, the club has a very relaxed atmosphere. We also hold retreats and recreational activities. “Wasebun is a great place—come check it out!”",Anytime / Student Union Building E728,None,machine_translated,not_reviewed,
C0215,3213,929ccaffb728b893,Tanka Club,Academics,Japanese Literature,"The Tanka Club (commonly known as ""Wase-tan"") holds weekly ""uta-kai""—tanka critique sessions and study groups—every Tuesday or Friday starting at 6:30 PM in a conference room at the Student Union Building on Waseda University’s Toyama Campus. Once a year, we publish a journal titled *Waseda Tanka*, where members can submit series of tanka poems, critical essays, and individual poem reviews.In addition, we hold joint training camps with student tanka clubs from across the country in the spring and summer. Wase-tan is in charge of organizing the summer camp and works to make it a lively and enjoyable event!
/
/Many of our alumni have won newcomer awards such as the Kadokawa Tanka Award, so both experienced members and beginners can deepen their interest in tanka. Students from other universities are also very welcome, so please feel free to drop by and check us out.",Every Tuesday or Friday / Student Union Building Conference Room,None,machine_translated,not_reviewed,
C0216,3209,dedd0336f7700802,Waseda University Modern Literature Society,Academics,Japanese Literature,"Centered on the production (creation, criticism, and editing) of our club magazine *Mare* for sale at the twice-yearly (spring and fall) Tokyo Literary Flea Market, we hold study sessions covering a wide range of fields—including general literature, critical theory, philosophy, film, music, and theater—as well as book clubs where we thoroughly analyze literary works, and lectures featuring guest speakers invited based on members’ interests. We also hold a summer retreat.We assume everyone has favorite authors or works. This is a place where you can reflect on what you like about them and why. While we certainly can’t claim to be a large organization, we are a club that supports what each member wants to do or study most right now—whether by receiving tremendous inspiration from people pursuing completely different interests or by organizing study groups with those who share similar goals. Students from other universities and international students are also very welcome.",Flexible based on members’ schedules / Student Union Building,None,machine_translated,not_reviewed,
C0217,3217,b71489404a36136f,Waseda Mystery Club,Academics,Japanese Literature,"We are a comprehensive literary club that welcomes all genres, including mystery, science fiction, fantasy, and light novels. Our first advisor was the renowned Edogawa Ranpo. Among our alumni are Kaoru Kitamura and Yusuke Miyauchi, who are now active as professional writers. Both avid readers and aspiring writers participate in our laid-back activities.",Irregular / 1:00 PM / Student Union Building,None,machine_translated,not_reviewed,
C0218,3210,6fe9362371ccabcb,Poets' Society,Academics,Japanese Literature,"We hold monthly critique sessions (1-2 times a month) where members bring their own works to discuss and critique. We also organize occasional roundtable discussions where interested members read poetry together. We publish and distribute our club magazine at the Tokyo Literature Flea Market. Beyond that, we just lounge on the sofas on the 11th floor of the Student Union Building, gazing at the Skytree while relaxing and doing whatever we please.Our motto is to be active only when it comes to writing and reading, while keeping other obligations and constraints loose enough to avoid burnout. Joining multiple clubs is, of course, welcome. Whether you’re fully committed to writing, just come to read and go home, or simply drift in and zone out, it’s all fine. While modern poetry and its creation form the core of our activities, we also welcome members with a focus on novels, plays, music, or criticism, and we are always looking for people who can help edit our club magazine.",Irregular / Student Union Building,None,machine_translated,not_reviewed,
C0219,3218,f49e2eee18716f97,Children’s Literature Research Society,Academic,Japanese Literature,"The Children's Literature Research Society is a comprehensive literary club consisting of five sections: creative writing, picture books and crafts, poetry, literary criticism, and storytime.Activities vary by day of the week: the Creative Writing section focuses on writing and critiquing novels; the Picture Books and Crafts section involves drawing and arts and crafts; the Poetry section involves writing and critiquing poetry, tanka, haiku, and other forms in a free style based on a given theme; and the Criticism section involves a ""reporter"" selecting a literary work for the group to discuss their impressions andcriticisms, and interpretations of literary works selected by a “reporter.” The storytime section holds paper theater and picture book readings for children visiting the Shinjuku City Tsurumaki Library. We also organize storytime events for children and produce booklets for the Waseda Festival. People interested in creative writing, those who want to play with children, and those who want to talk about the things they love come together to participate in a free and fun atmosphere.","Every Monday, Wednesday, Thursday, and Friday at 6:30 PM / Student Union Building; Every Saturday at 2:00 PM / Student Union Building",None,machine_translated,not_reviewed,
C0220,3749,8c5602b215ad5e31,Shubun-kai,Academics,Japanese Literature,"The Shubun-kai is a club whose main activities involve writing short stories of 2,000 to 5,000 characters—known as “competitive writing”—based on a given theme, sharing them among members, and holding discussion sessions. Competitive writing sessions are held once or twice a month, and past themes have included “Order,” “Re-[something],” and “Education,” among others. Additionally, we publish our club magazine, *Hakushi*, twice a year.We plan to distribute *Shirashi* at the Waseda Festival and the Literature Flea Market. In addition to our regular writing contests, we also hold “unlimited-word-count contests” about twice a year, where members can write as much as they like without any word limit.Attendance at every writing competition submission or feedback session is not mandatory; members tend to drop in casually whenever it suits their schedule. People interested in writing—whether it’s creative writing or editing—work together in a friendly atmosphere, regardless of their level of creative or reading experience!",As needed / Online or at the Student Union Building,None,machine_translated,not_reviewed,
C0221,3132,0ed12b00954c786f,Kyotaku-kai,Academics,Japanese Culture,"The Kyokuchukai is a Kinko-ryu shakuhachi club. Our appeal lies in our ability to perform a wide variety of songs, ranging from J-POP to classical honkyoku! Every Monday, we offer professional instruction at no annual membership fee. We are a traditional club with a history spanning over 100 years. You can join at any time, and it’s perfectly fine to be a member of other clubs as well.As an intercollegiate club, students from other universities are also welcome to join. The shakuhachi is a simple instrument made from bamboo with five holes. Because of its simple structure, it can produce a wide variety of tones, and since the sound changes depending on the player, the appeal lies in the fact that everyone can develop their own unique sound. It may be a little difficult to produce a sound at first, but our master instructors and upperclassmen teach with great care, so you’ll be able to play in no time. Why not start a hobby at university that you can enjoy for a lifetime?",Every Monday and Friday / 1:00 PM – 6:00 PM / Student Union Building,None,machine_translated,not_reviewed,
